variant,treatment,treatment_label,treatment_group,treatment_group_label,soil,soil_name,sensor,phase,experiment_start_date,date,days,TA_umol_per_l,sampling_interval_days,rain_interval_mm,temp_mean_interval_C,rain_interval_onsite_mm,temp_mean_interval_onsite_C,TA_flux_mmol_per_m2_pumped,TA_cum_mmol_per_m2_pumped,TA_CO2_t_per_ha_per_yr_pumped,TA_CO2cum_t_per_ha_pumped,TA_flux_mmol_per_m2_avgBD,TA_cum_mmol_per_m2_avgBD,TA_CO2_t_per_ha_per_yr_avgBD,TA_CO2cum_t_per_ha_avgBD,TA_flux_mmol_per_m2_dumpmodel,TA_cum_mmol_per_m2_dumpmodel,TA_CO2_t_per_ha_per_yr_dumpmodel,TA_CO2cum_t_per_ha_dumpmodel
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,5228.051198846223,14.0,34.8,17.264285714285716,21.4,,64.38486698086481,760.1249139079466,0.739243461716758,0.3345233733617482,64.38486698086481,760.1249139079466,0.739243461716758,0.3345233733617482,64.38486698086481,760.1249139079466,0.739243461716758,0.3345233733617482
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,4588.885064818001,28.0,82.9,10.832142857142856,76.6,,118.6780620211552,878.8029759291018,0.6813090211433444,0.3867524016766384,118.6780620211552,878.8029759291018,0.6813090211433444,0.3867524016766384,118.6780620211552,878.8029759291018,0.6813090211433444,0.3867524016766384
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4146.385433567694,35.0,39.5,11.151428571428571,36.6,,91.91494803475184,970.7179239638537,0.422133507794121,0.4272032511572523,91.91494803475184,970.7179239638537,0.422133507794121,0.4272032511572523,91.91494803475184,970.7179239638537,0.422133507794121,0.4272032511572523
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3244.997295835587,27.0,44.30000000000001,2.8000000000000003,39.0,,163.84838562716635,1134.56630959102,0.9754614874147566,0.4993112871879119,163.84838562716635,1134.56630959102,0.9754614874147566,0.4993112871879119,163.84838562716635,1134.56630959102,0.9754614874147566,0.4993112871879119
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,2835.275415048265,36.0,64.39999999999999,4.558333333333334,47.2,,167.60248758906002,1302.16879718008,0.7483584803669752,0.5730714659509814,167.60248758906002,1302.16879718008,0.7483584803669752,0.5730714659509814,167.60248758906002,1302.16879718008,0.7483584803669752,0.5730714659509814
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,2671.386662733337,28.0,37.0,0.2178571428571428,8.199999999999996,,111.8560917893269,1414.024888969407,0.6421453393157167,0.6222982133865462,111.8560917893269,1414.024888969407,0.6421453393157167,0.6222982133865462,111.8560917893269,1414.024888969407,0.6421453393157167,0.6222982133865462
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2474.7201599554223,27.0,50.099999999999994,4.725925925925925,32.2,,73.14443822528341,1487.1693271946904,0.4354610039900317,0.6544883492051112,73.14443822528341,1487.1693271946904,0.4354610039900317,0.6544883492051112,73.14443822528341,1487.1693271946904,0.4354610039900317,0.6544883492051112
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,2786.1087893537865,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,102.9350537938591,1590.104380988549,0.4727450350790552,0.6997890370292507,102.9350537938591,1590.104380988549,0.4727450350790552,0.6997890370292507,102.9350537938591,1590.104380988549,0.4727450350790552,0.6997890370292507
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3326.941671993051,29.0,62.2,11.820689655172414,29.6,,24.58331284723929,1614.6876938357889,0.1362618042286688,0.7106079071801922,24.58331284723929,1614.6876938357889,0.1362618042286688,0.7106079071801922,24.58331284723929,1614.6876938357889,0.1362618042286688,0.7106079071801922
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,2933.6086664372224,35.0,62.6,17.525714285714287,14.8,,14.451274218902572,1629.1389680546913,0.0663696951209026,0.716967768451189,14.451274218902572,1629.1389680546913,0.0663696951209026,0.716967768451189,14.451274218902572,1629.1389680546913,0.0663696951209026,0.716967768451189
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4572.496189586508,84.0,280.0,19.81785714285714,65.6,,112.62305885681054,1741.7620269115018,0.2155161189330987,0.7665320504234828,112.62305885681054,1741.7620269115018,0.2155161189330987,0.7665320504234828,112.62305885681054,1741.7620269115018,0.2155161189330987,0.7665320504234828
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,3359.7194224560367,84.0,153.9,9.974999999999998,107.2,,256.5303007294018,1998.2923276409035,0.4908978264587248,0.8794284704714853,256.5303007294018,1998.2923276409035,0.4908978264587248,0.8794284704714853,256.5303007294018,1998.2923276409035,0.4908978264587248,0.8794284704714853
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3261.386171067079,163.0,269.5,7.470552147239263,185.4,,682.8025234992654,2681.094851140169,0.6733474783896973,1.1799230330382768,682.8025234992654,2681.094851140169,0.6733474783896973,1.1799230330382768,1265.1929111898153,3263.485238830719,1.2476732687809098,1.436227218757011
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,4097.218807873215,105.0,241.1,19.176190476190477,92.3,21.283783783783782,201.83343881148843,2882.9282899516575,0.308983683058206,1.2687479111248248,201.83343881148843,2882.9282899516575,0.308983683058206,1.2687479111248248,201.83343881148843,3465.3186776422076,0.308983683058206,1.525052096843559
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,3884.163429863808,103.0,215.9,10.216504854368932,199.4,10.33883495145631,444.86108248440166,3327.7893724360592,0.6942548374951666,1.464526824915385,444.86108248440166,3327.7893724360592,0.6942548374951666,1.464526824915385,444.86108248440166,3910.179760126609,0.6942548374951666,1.7208310106341191
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,2884.442040742744,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,166.95662058486326,3494.7459930209225,0.3779871376859655,1.5380027640685776,166.95662058486326,3494.7459930209225,0.3779871376859655,1.5380027640685776,166.95662058486326,4077.1363807114726,0.3779871376859655,1.794306949787312
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,1399.6099447694903,36.0,39.099999999999994,17.861111111111114,37.2,,8.113704240221836,8.113704240221836,0.0362283368385746,0.0035707600990792,8.113704240221836,8.113704240221836,0.0362283368385746,0.0035707600990792,8.113704240221836,8.113704240221836,0.0362283368385746,0.0035707600990792
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,2196.1092810200435,15.0,8.4,21.12666666666667,13.4,,8.113704240221836,16.22740848044367,0.0869480084125791,0.0071415201981584,8.113704240221836,16.22740848044367,0.0869480084125791,0.0071415201981584,8.113704240221836,16.22740848044367,0.0869480084125791,0.0071415201981584
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,4490.551813429044,13.0,5.1,18.661538461538463,3.1999999999999997,,33.1814173406087,49.40882582105237,0.4102827951500579,0.0217443301555869,33.1814173406087,49.40882582105237,0.4102827951500579,0.0217443301555869,33.1814173406087,49.40882582105237,0.4102827951500579,0.0217443301555869
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,4828.654309454742,14.0,8.1,22.73571428571429,8.0,,95.14589772324614,144.5547235442985,1.092430350473271,0.0636170882846103,95.14589772324614,144.5547235442985,1.092430350473271,0.0636170882846103,95.14589772324614,144.5547235442985,1.092430350473271,0.0636170882846103
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,5113.329072225773,15.0,2.4,22.246666666666663,2.8000000000000007,,31.4860164545922,176.0407399988907,0.337410181899561,0.0774737692661118,31.4860164545922,176.0407399988907,0.337410181899561,0.0774737692661118,31.4860164545922,176.0407399988907,0.337410181899561,0.0774737692661118
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,5883.606208105937,14.0,77.0,20.00714285714286,29.000000000000004,,637.6321998932543,813.672939892145,7.321059386381134,0.358089324117134,637.6321998932543,813.672939892145,7.321059386381134,0.358089324117134,637.6321998932543,813.672939892145,7.321059386381134,0.358089324117134
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,6244.16146319878,14.0,34.8,17.264285714285716,21.4,,53.82897813102396,867.501918023169,0.6180446120371766,0.3817789191028164,53.82897813102396,867.501918023169,0.6180446120371766,0.3817789191028164,53.82897813102396,867.501918023169,0.6180446120371766,0.3817789191028164
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,5818.050707179966,28.0,82.9,10.832142857142856,76.6,,150.46682863396464,1017.9687466571336,0.8638025089495973,0.4479978657163379,150.46682863396464,1017.9687466571336,0.8638025089495973,0.4479978657163379,150.46682863396464,1017.9687466571336,0.8638025089495973,0.4479978657163379
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,5064.162446531294,35.0,39.5,11.151428571428571,36.6,,112.25975866694986,1130.2285053240837,0.5155701735509226,0.4974022629080759,112.25975866694986,1130.2285053240837,0.5155701735509226,0.4974022629080759,112.25975866694986,1130.2285053240837,0.5155701735509226,0.4974022629080759
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3834.9968041693296,27.0,44.30000000000001,2.8000000000000003,39.0,,179.4702937911755,1309.698799115259,1.0684655760152764,0.5763853445026342,179.4702937911755,1309.698799115259,1.0684655760152764,0.5763853445026342,179.4702937911755,1309.698799115259,1.0684655760152764,0.5763853445026342
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,3228.6084206040937,36.0,64.39999999999999,4.558333333333334,47.2,,190.85369974014344,1500.5524988554023,0.8521769978745322,0.6603781492212739,190.85369974014344,1500.5524988554023,0.8521769978745322,0.6603781492212739,190.85369974014344,1500.5524988554023,0.8521769978745322,0.6603781492212739
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,2851.664290279758,28.0,37.0,0.2178571428571428,8.199999999999996,,105.35705505959696,1605.9095539149994,0.6048355595864382,0.706744735582452,105.35705505959696,1605.9095539149994,0.6048355595864382,0.706744735582452,105.35705505959696,1605.9095539149994,0.6048355595864382,0.706744735582452
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2605.831161807365,27.0,50.099999999999994,4.725925925925925,32.2,,70.60133689625866,1676.510890811258,0.4203208035201796,0.7378156779371264,70.60133689625866,1676.510890811258,0.4203208035201796,0.7378156779371264,70.60133689625866,1676.510890811258,0.4203208035201796,0.7378156779371264
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,2884.442040742744,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,95.9112501232193,1772.4221409344773,0.4404871385677785,0.7800252600038541,95.9112501232193,1772.4221409344773,0.4404871385677785,0.7800252600038541,95.9112501232193,1772.4221409344773,0.4404871385677785,0.7800252600038541
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3081.1085435206583,29.0,62.2,11.820689655172414,29.6,,11.383405948967948,1783.8055468834452,0.0630965990024378,0.7850349831279354,11.383405948967948,1783.8055468834452,0.0630965990024378,0.7850349831279354,11.383405948967948,1783.8055468834452,0.0630965990024378,0.7850349831279354
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,,35.0,62.6,17.525714285714287,14.8,,,,,,,,,,,,,
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4343.051936345608,84.0,280.0,19.81785714285714,65.6,,128.36606708410662,1912.171613967552,0.2456420280312737,0.8415276055909798,128.36606708410662,1912.171613967552,0.2456420280312737,0.8415276055909798,128.36606708410662,1912.171613967552,0.2456420280312737,0.8415276055909798
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,3310.552796761558,84.0,153.9,9.974999999999998,107.2,,57.078496495888935,1969.2501104634407,0.1092257319610758,0.8666472811138556,57.078496495888935,1969.2501104634407,0.1092257319610758,0.8666472811138556,57.078496495888935,1969.2501104634407,0.1092257319610758,0.8666472811138556
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3294.163921530065,163.0,269.5,7.470552147239263,185.4,,693.7217125389668,2662.9718230024077,0.6841154649640048,1.1719472695851296,693.7217125389668,2662.9718230024077,0.6841154649640048,1.1719472695851296,1501.0352844410393,3470.28539490448,1.4802498364718233,1.5272378994435123
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,4261.107560188144,105.0,241.1,19.176190476190477,92.3,21.283783783783782,209.906776363948,2872.8785993663555,0.3213430303805343,1.2643251427951394,209.906776363948,2872.8785993663555,0.3213430303805343,1.2643251427951394,209.906776363948,3680.192171268428,0.3213430303805343,1.6196157726535223
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,4195.552059262172,103.0,215.9,10.216504854368932,199.4,10.33883495145631,485.6919871559657,3358.5705865223213,0.7579759724823595,1.4780733294226085,485.6919871559657,3358.5705865223213,0.7579759724823595,1.4780733294226085,485.6919871559657,4165.884158424394,0.7579759724823595,1.8333639592809912
000.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,3031.941917826179,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,242.7047101708148,3601.275296693136,0.5494796096075597,1.5848852453216822,242.7047101708148,3601.275296693136,0.5494796096075597,1.5848852453216822,242.7047101708148,4408.588868595209,0.5494796096075597,1.9401758751800653
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,1599.5542225937031,36.0,39.099999999999994,17.861111111111114,37.2,,15.428148062750177,15.428148062750177,0.068887912137827,0.0067897736809357,15.428148062750177,15.428148062750177,0.068887912137827,0.0067897736809357,15.428148062750177,15.428148062750177,0.068887912137827,0.0067897736809357
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,2982.775292131701,15.0,8.4,21.12666666666667,13.4,,15.428148062750177,30.856296125500354,0.1653309891307849,0.0135795473618714,15.428148062750177,30.856296125500354,0.1653309891307849,0.0135795473618714,15.428148062750177,30.856296125500354,0.1653309891307849,0.0135795473618714
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,3916.941180326794,13.0,5.1,18.661538461538463,3.1999999999999997,,149.53839481543176,180.39469094093212,1.849017779359354,0.0793898995361948,149.53839481543176,180.39469094093212,1.849017779359354,0.0793898995361948,149.53839481543176,180.39469094093212,1.849017779359354,0.0793898995361948
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,4441.385187734565,14.0,8.1,22.73571428571429,8.0,,333.6508576992715,514.0455486402036,3.830856948476403,0.2262263055010671,333.6508576992715,514.0455486402036,3.830856948476403,0.2262263055010671,333.6508576992715,514.0455486402036,3.830856948476403,0.2262263055010671
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,5064.162446531294,15.0,2.4,22.246666666666663,2.8000000000000007,,31.18326629637496,545.2288149365786,0.3341658532274498,0.2399497491654388,31.18326629637496,545.2288149365786,0.3341658532274498,0.2399497491654388,31.18326629637496,545.2288149365786,0.3341658532274498,0.2399497491654388
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,5244.4400740777155,14.0,77.0,20.00714285714286,29.000000000000004,,542.5282835252809,1087.7570984618596,6.229111050453434,0.4787110214620798,542.5282835252809,1087.7570984618596,6.229111050453434,0.4787110214620798,542.5282835252809,1087.7570984618596,6.229111050453434,0.4787110214620798
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,5228.051198846223,14.0,34.8,17.264285714285716,21.4,,128.76973396172963,1216.5268324235892,1.478486923433516,0.5353812936812974,128.76973396172963,1216.5268324235892,1.478486923433516,0.5353812936812974,128.76973396172963,1216.5268324235892,1.478486923433516,0.5353812936812974
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,5113.329072225773,28.0,82.9,10.832142857142856,76.6,,107.05245594561347,1323.579288369203,0.6145685456027719,0.5824940090184023,107.05245594561347,1323.579288369203,0.6145685456027719,0.5824940090184023,107.05245594561347,1323.579288369203,0.6145685456027719,0.5824940090184023
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4834.718193290394,35.0,39.5,11.151428571428571,36.6,,107.17355600890036,1430.752844378103,0.4922110071117221,0.6296600192823593,107.17355600890036,1430.752844378103,0.4922110071117221,0.6296600192823593,107.17355600890036,1430.752844378103,0.4922110071117221,0.6296600192823593
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3523.608174770965,27.0,44.30000000000001,2.8000000000000003,39.0,,173.57675737788003,1604.329601755983,1.0333787622280002,0.7060494144367905,173.57675737788003,1604.329601755983,1.0333787622280002,0.7060494144367905,173.57675737788003,1604.329601755983,1.0333787622280002,0.7060494144367905
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,3228.6084206040937,36.0,64.39999999999999,4.558333333333334,47.2,,190.85369974014344,1795.1833014961264,0.8521769978745322,0.7900422191554303,190.85369974014344,1795.1833014961264,0.8521769978745322,0.7900422191554303,190.85369974014344,1795.1833014961264,0.8521769978745322,0.7900422191554303
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,2933.6086664372224,28.0,37.0,0.2178571428571428,8.199999999999996,,115.61019375122058,1910.793495247347,0.6636969512090266,0.8409211093234049,115.61019375122058,1910.793495247347,0.6636969512090266,0.8409211093234049,115.61019375122058,1910.793495247347,0.6636969512090266,0.8409211093234049
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2622.2200370388578,27.0,50.099999999999994,4.725925925925925,32.2,,71.04537046164393,1981.8388657089909,0.4229643305863442,0.8721874664098698,71.04537046164393,1981.8388657089909,0.4229643305863442,0.8721874664098698,71.04537046164393,1981.8388657089909,0.4229643305863442,0.8721874664098698
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,3097.4974187521507,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,110.6249078125768,2092.463773521568,0.5080618700526082,0.9208723820891068,110.6249078125768,2092.463773521568,0.5080618700526082,0.9208723820891068,110.6249078125768,2092.463773521568,0.5080618700526082,0.9208723820891068
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3294.163921530065,29.0,62.2,11.820689655172414,29.6,,12.170556360332752,2104.6343298819006,0.0674596616994148,0.9262285222377256,12.170556360332752,2104.6343298819006,0.0674596616994148,0.9262285222377256,12.170556360332752,2104.6343298819006,0.0674596616994148,0.9262285222377256
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,,35.0,62.6,17.525714285714287,14.8,,,,,,,,,,,,,
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4883.884818984873,84.0,280.0,19.81785714285714,65.6,,120.29272953164713,2224.927059413548,0.2301928438783635,0.979168149577308,120.29272953164713,2224.927059413548,0.2301928438783635,0.979168149577308,120.29272953164713,2224.927059413548,0.2301928438783635,0.979168149577308
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,3425.274923382008,84.0,153.9,9.974999999999998,107.2,,236.22585678496608,2461.1529161985136,0.4520431283141555,1.083128786889804,236.22585678496608,2461.1529161985136,0.4520431283141555,1.083128786889804,236.22585678496608,2461.1529161985136,0.4520431283141555,1.083128786889804
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3294.163921530065,163.0,269.5,7.470552147239263,185.4,,689.6648604188559,3150.8177766173694,0.6801147897302973,1.386643395311538,689.6648604188559,3150.8177766173694,0.6801147897302973,1.386643395311538,1046.6678469886167,3507.8207631871305,1.0321742102965688,1.5437568396710242
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,4752.773817132929,105.0,241.1,19.176190476190477,92.3,21.283783783783782,327.7775046298572,3478.595281247227,0.5017895012865267,1.530894997324092,327.7775046298572,3478.595281247227,0.5017895012865267,1.530894997324092,327.7775046298572,3835.598267816987,0.5017895012865267,1.688008441683578
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,4424.996312503073,103.0,215.9,10.216504854368932,199.4,10.33883495145631,468.6572449202761,3947.2525261675023,0.7313913763730214,1.737146364241056,468.6572449202761,3947.2525261675023,0.7313913763730214,1.737146364241056,468.6572449202761,4304.255512737263,0.7313913763730214,1.8942598086005424
100.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,3376.1082976875296,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,266.09720572906633,4213.349731896569,0.6024398480720222,1.854253083510361,266.09720572906633,4213.349731896569,0.6024398480720222,1.854253083510361,266.09720572906633,4570.35271846633,0.6024398480720222,2.011366527869847
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,1499.582083681597,36.0,39.099999999999994,17.861111111111114,37.2,,2.3412678902132655,2.3412678902132655,0.0104539479434693,0.0010303685858039,2.3412678902132655,2.3412678902132655,0.0104539479434693,0.0010303685858039,2.3412678902132655,2.3412678902132655,0.0104539479434693,0.0010303685858039
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,1901.109526853172,15.0,8.4,21.12666666666667,13.4,,2.3412678902132655,4.682535780426531,0.0250894750643263,0.0020607371716079,2.3412678902132655,4.682535780426531,0.0250894750643263,0.0020607371716079,2.3412678902132655,4.682535780426531,0.0250894750643263,0.0020607371716079
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,3736.663552780373,13.0,5.1,18.661538461538463,3.1999999999999997,,41.416221644117435,46.09875742454397,0.5121048027055469,0.0202876021549675,41.416221644117435,46.09875742454397,0.5121048027055469,0.0202876021549675,41.416221644117435,46.09875742454397,0.5121048027055469,0.0202876021549675
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,3966.1078060212726,14.0,8.1,22.73571428571429,8.0,,83.03427672704635,129.13303415159032,0.9533691540760948,0.0568301569997733,83.03427672704635,129.13303415159032,0.9533691540760948,0.0568301569997733,83.03427672704635,129.13303415159032,0.9533691540760948,0.0568301569997733
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,4621.662815280987,15.0,2.4,22.246666666666663,2.8000000000000007,,28.45851487241987,157.5915490240102,0.3049668951784493,0.0693544648099766,28.45851487241987,157.5915490240102,0.3049668951784493,0.0693544648099766,28.45851487241987,157.5915490240102,0.3049668951784493,0.0693544648099766
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,5883.606208105937,14.0,77.0,20.00714285714286,29.000000000000004,,507.2074317332704,664.7989807572806,5.823569966439538,0.2925713834414716,507.2074317332704,664.7989807572806,5.823569966439538,0.2925713834414716,507.2074317332704,664.7989807572806,5.823569966439538,0.2925713834414716
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,5604.995329170559,14.0,34.8,17.264285714285716,21.4,,20.70811082205871,685.5070915793393,0.2377629441132895,0.3016848159331514,20.70811082205871,685.5070915793393,0.2377629441132895,0.3016848159331514,20.70811082205871,685.5070915793393,0.2377629441132895,0.3016848159331514
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,5621.384204402052,28.0,82.9,10.832142857142856,76.6,,117.68907817097892,803.1961697503183,0.67563144596715,0.3534786023454175,117.68907817097892,803.1961697503183,0.67563144596715,0.3534786023454175,117.68907817097892,803.1961697503183,0.67563144596715,0.3534786023454175
200.E,FINE,200 t/ha fine,FINE,200 t/ha fine,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4916.662569447858,35.0,39.5,11.151428571428571,36.6,,96.88005062951444,900.0762203798326,0.4449365036038166,0.3961145438269605,96.88005062951444,900.0762203798326,0.4449365036038166,0.3961145438269605,96.88005062951444,900.0762203798326,0.4449365036038166,0.3961145438269605
